timestamp;buyer;seller;symbol;currency;price;quantity
130300;;;AMETHYSTS;SEASHELLS;10002.0;1
130400;;;STARFRUIT;SEASHELLS;4969.0;1
130700;;;STARFRUIT;SEASHELLS;4975.0;1
131000;;;STARFRUIT;SEASHELLS;4974.0;1
131400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
131700;SUBMISSION;;STARFRUIT;SEASHELLS;4970.0;9
131800;SUBMISSION;;STARFRUIT;SEASHELLS;4970.0;12
131800;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;4
131800;;;STARFRUIT;SEASHELLS;4968.0;1
132100;;;AMETHYSTS;SEASHELLS;9998.0;1
132100;;;AMETHYSTS;SEASHELLS;9998.0;3
132300;;;AMETHYSTS;SEASHELLS;10002.0;4
132400;;SUBMISSION;STARFRUIT;SEASHELLS;4973.0;1
132400;;;AMETHYSTS;SEASHELLS;10004.0;1
132500;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;14
132500;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;1
132500;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;1
132900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
133000;;;STARFRUIT;SEASHELLS;4969.0;13
133100;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;4
133100;;;AMETHYSTS;SEASHELLS;10002.0;5
133100;;;AMETHYSTS;SEASHELLS;10004.0;1
133200;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;8
133400;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;3
133400;;;STARFRUIT;SEASHELLS;4968.0;1
133500;;;STARFRUIT;SEASHELLS;4973.0;1
133700;;;STARFRUIT;SEASHELLS;4968.0;1
134000;;;STARFRUIT;SEASHELLS;4973.0;1
134100;;;AMETHYSTS;SEASHELLS;9998.0;2
134200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
134300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
134600;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;1
134600;;;AMETHYSTS;SEASHELLS;10004.0;1
134600;;SUBMISSION;STARFRUIT;SEASHELLS;4970.0;5
134700;;;AMETHYSTS;SEASHELLS;10004.0;1
134700;;;AMETHYSTS;SEASHELLS;10002.0;4
134700;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;1
134900;;;AMETHYSTS;SEASHELLS;9998.0;1
134900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
135100;;SUBMISSION;STARFRUIT;SEASHELLS;4972.0;1
135100;;SUBMISSION;STARFRUIT;SEASHELLS;4972.0;7
135400;SUBMISSION;;STARFRUIT;SEASHELLS;4968.0;9
135500;;;STARFRUIT;SEASHELLS;4972.0;1
135600;;;AMETHYSTS;SEASHELLS;10002.0;1
135800;;;STARFRUIT;SEASHELLS;4970.0;3
135900;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;2
135900;;SUBMISSION;STARFRUIT;SEASHELLS;4971.0;2
136000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
136300;;;AMETHYSTS;SEASHELLS;10002.0;1
136500;;SUBMISSION;STARFRUIT;SEASHELLS;4970.0;33
136500;;;AMETHYSTS;SEASHELLS;10004.0;2
136500;;;STARFRUIT;SEASHELLS;4969.0;1
137000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;8
137100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;6
137100;;;AMETHYSTS;SEASHELLS;10002.0;3
137400;;;AMETHYSTS;SEASHELLS;10002.0;3
137500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
137600;;;STARFRUIT;SEASHELLS;4973.0;1
137700;;;AMETHYSTS;SEASHELLS;9998.0;2
137700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;8
137700;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;3
137900;;;STARFRUIT;SEASHELLS;4974.0;1
137900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
138100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;9
138200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
138300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;7
138500;;;STARFRUIT;SEASHELLS;4973.0;13
138500;;;STARFRUIT;SEASHELLS;4967.0;1
138600;;;STARFRUIT;SEASHELLS;4967.0;1
138600;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;2
138900;SUBMISSION;;STARFRUIT;SEASHELLS;4969.0;10
139000;SUBMISSION;;STARFRUIT;SEASHELLS;4968.0;1
139400;;SUBMISSION;STARFRUIT;SEASHELLS;4971.0;2
139400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
139400;;;STARFRUIT;SEASHELLS;4967.0;1
139400;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
139600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
139700;;;STARFRUIT;SEASHELLS;4966.0;1
139700;SUBMISSION;;STARFRUIT;SEASHELLS;4967.0;4
139800;;SUBMISSION;STARFRUIT;SEASHELLS;4971.0;1
140100;SUBMISSION;;STARFRUIT;SEASHELLS;4966.0;1
140300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
140400;;;STARFRUIT;SEASHELLS;4966.0;1
140600;;;STARFRUIT;SEASHELLS;4966.0;1
141600;;;AMETHYSTS;SEASHELLS;10002.0;1
142000;;SUBMISSION;STARFRUIT;SEASHELLS;4969.0;1
142300;;;STARFRUIT;SEASHELLS;4968.0;1
142400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
142600;;;STARFRUIT;SEASHELLS;4963.0;1
142700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
142800;;;AMETHYSTS;SEASHELLS;9998.0;2
142900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
143100;;;AMETHYSTS;SEASHELLS;10002.0;1
143100;;;STARFRUIT;SEASHELLS;4964.0;1
143600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
143600;;;STARFRUIT;SEASHELLS;4963.0;1
143900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
144000;;SUBMISSION;STARFRUIT;SEASHELLS;4968.0;1
144200;;;STARFRUIT;SEASHELLS;4967.0;1
144600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
145000;;;AMETHYSTS;SEASHELLS;9998.0;1
145000;;;STARFRUIT;SEASHELLS;4964.0;1
145200;;SUBMISSION;STARFRUIT;SEASHELLS;4968.0;1
145300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
145400;;;STARFRUIT;SEASHELLS;4963.0;1
145400;;;AMETHYSTS;SEASHELLS;9998.0;1
145500;;;STARFRUIT;SEASHELLS;4968.0;1
145500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
145600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;8
145600;;;STARFRUIT;SEASHELLS;4963.0;1
145700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;10
146000;;;STARFRUIT;SEASHELLS;4962.0;6
146300;;;STARFRUIT;SEASHELLS;4963.0;15
146300;;;AMETHYSTS;SEASHELLS;9998.0;1
146400;;;STARFRUIT;SEASHELLS;4963.0;9
146500;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;1
146500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
146600;;;AMETHYSTS;SEASHELLS;10000.0;4
146600;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;10
146600;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;4
146900;;;STARFRUIT;SEASHELLS;4963.0;1
147200;;;STARFRUIT;SEASHELLS;4969.0;14
147600;;;STARFRUIT;SEASHELLS;4962.0;1
147700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
147800;;;STARFRUIT;SEASHELLS;4967.0;1
148000;;;STARFRUIT;SEASHELLS;4968.0;9
148200;;;STARFRUIT;SEASHELLS;4962.0;1
148700;;;STARFRUIT;SEASHELLS;4961.0;1
148700;;;STARFRUIT;SEASHELLS;4968.0;2
148700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
149000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
149500;;;STARFRUIT;SEASHELLS;4965.0;1
149600;SUBMISSION;;STARFRUIT;SEASHELLS;4964.0;40
149700;;;STARFRUIT;SEASHELLS;4966.0;5
149800;;;AMETHYSTS;SEASHELLS;10002.0;2
149800;;;AMETHYSTS;SEASHELLS;10002.0;3
149800;;;STARFRUIT;SEASHELLS;4965.0;1
150000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;5
150200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
150200;;;AMETHYSTS;SEASHELLS;9998.0;1
150400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
150500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
150800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
151500;;;STARFRUIT;SEASHELLS;4960.0;1
151600;;;STARFRUIT;SEASHELLS;4964.0;3
151600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;7
151600;;;STARFRUIT;SEASHELLS;4964.0;8
151600;;;AMETHYSTS;SEASHELLS;9998.0;1
151600;;;STARFRUIT;SEASHELLS;4965.0;1
151600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
152000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;11
152300;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
152300;;;STARFRUIT;SEASHELLS;4965.0;2
152300;;;STARFRUIT;SEASHELLS;4966.0;2
152600;;;STARFRUIT;SEASHELLS;4961.0;1
153000;;SUBMISSION;STARFRUIT;SEASHELLS;4966.0;1
153000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
153300;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;14
153500;;;STARFRUIT;SEASHELLS;4965.0;2
153500;;SUBMISSION;STARFRUIT;SEASHELLS;4966.0;1
153500;;;AMETHYSTS;SEASHELLS;9998.0;1
153600;;SUBMISSION;STARFRUIT;SEASHELLS;4966.0;14
154300;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;1
154300;;;STARFRUIT;SEASHELLS;4963.0;2
154300;;;AMETHYSTS;SEASHELLS;9996.0;1
154300;;;STARFRUIT;SEASHELLS;4963.0;6
154700;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;10
154800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
154900;;;STARFRUIT;SEASHELLS;4962.0;15
155100;;;STARFRUIT;SEASHELLS;4963.0;1
155200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
155500;;;AMETHYSTS;SEASHELLS;9998.0;1
155700;;;STARFRUIT;SEASHELLS;4968.0;1
155700;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;1
156200;;;STARFRUIT;SEASHELLS;4963.0;2
156400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
156500;;;AMETHYSTS;SEASHELLS;10002.0;3
156600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
156600;;;STARFRUIT;SEASHELLS;4963.0;1
156600;;;STARFRUIT;SEASHELLS;4962.0;2
156900;;;STARFRUIT;SEASHELLS;4963.0;1
157000;;;STARFRUIT;SEASHELLS;4963.0;1
157300;;;STARFRUIT;SEASHELLS;4966.0;4
157400;;;STARFRUIT;SEASHELLS;4964.0;2
157400;;;AMETHYSTS;SEASHELLS;10002.0;10
157400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
157500;;;STARFRUIT;SEASHELLS;4964.0;1
157700;;;STARFRUIT;SEASHELLS;4970.0;1
158100;;;STARFRUIT;SEASHELLS;4966.0;1
158200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
158300;;;AMETHYSTS;SEASHELLS;9998.0;7
158300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;5
158800;;;STARFRUIT;SEASHELLS;4969.0;1
159200;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;6
160000;;;STARFRUIT;SEASHELLS;4970.0;2
160000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
160300;;;AMETHYSTS;SEASHELLS;9998.0;1
160400;;;AMETHYSTS;SEASHELLS;9998.0;1
160400;;;STARFRUIT;SEASHELLS;4968.0;1
160500;;;STARFRUIT;SEASHELLS;4969.0;13
160600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
160800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
161000;SUBMISSION;;STARFRUIT;SEASHELLS;4963.0;8
161300;SUBMISSION;;STARFRUIT;SEASHELLS;4967.0;32
161600;;;AMETHYSTS;SEASHELLS;9998.0;1
162400;;;STARFRUIT;SEASHELLS;4962.0;4
162600;;;STARFRUIT;SEASHELLS;4967.0;1
162900;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;4
163500;;;STARFRUIT;SEASHELLS;4967.0;2
163500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
163800;;;STARFRUIT;SEASHELLS;4964.0;1
163800;;SUBMISSION;STARFRUIT;SEASHELLS;4969.0;13
163900;SUBMISSION;;STARFRUIT;SEASHELLS;4966.0;2
163900;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;1
163900;;;AMETHYSTS;SEASHELLS;9996.0;1
164600;;;STARFRUIT;SEASHELLS;4968.0;1
164700;SUBMISSION;;STARFRUIT;SEASHELLS;4966.0;11
164800;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;8
165100;;;STARFRUIT;SEASHELLS;4968.0;1
165200;;;STARFRUIT;SEASHELLS;4966.0;6
165600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
165700;;SUBMISSION;STARFRUIT;SEASHELLS;4968.0;1
165900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
166000;;SUBMISSION;STARFRUIT;SEASHELLS;4968.0;1
166400;;;AMETHYSTS;SEASHELLS;9998.0;1
167000;;;STARFRUIT;SEASHELLS;4963.0;5
167100;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;9
167100;;;AMETHYSTS;SEASHELLS;9996.0;1
167300;;;STARFRUIT;SEASHELLS;4961.0;11
167800;;;AMETHYSTS;SEASHELLS;9998.0;1
167800;;SUBMISSION;STARFRUIT;SEASHELLS;4966.0;1
167900;;;AMETHYSTS;SEASHELLS;9998.0;1
168000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;8
168500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
169000;;SUBMISSION;STARFRUIT;SEASHELLS;4963.0;5
169200;;SUBMISSION;STARFRUIT;SEASHELLS;4964.0;1
169500;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;1
169900;;;STARFRUIT;SEASHELLS;4960.0;1
170200;;;STARFRUIT;SEASHELLS;4961.0;1
170200;;;AMETHYSTS;SEASHELLS;10002.0;3
170400;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;10
170400;;SUBMISSION;STARFRUIT;SEASHELLS;4963.0;20
170400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;11
171000;SUBMISSION;;STARFRUIT;SEASHELLS;4960.0;3
171100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
171100;;;AMETHYSTS;SEASHELLS;10002.0;1
171400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
171500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
171600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
171600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;10
171900;SUBMISSION;;STARFRUIT;SEASHELLS;4960.0;1
171900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
171900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
172100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
172600;;;STARFRUIT;SEASHELLS;4959.0;2
172600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
172700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
173200;SUBMISSION;;STARFRUIT;SEASHELLS;4959.0;1
173400;;;AMETHYSTS;SEASHELLS;10002.0;1
173400;;;STARFRUIT;SEASHELLS;4959.0;2
173400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
173500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
173700;;SUBMISSION;STARFRUIT;SEASHELLS;4965.0;1
173800;;;STARFRUIT;SEASHELLS;4966.0;1
173800;;SUBMISSION;STARFRUIT;SEASHELLS;4964.0;4
173900;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;9
174000;SUBMISSION;;STARFRUIT;SEASHELLS;4959.0;1
174000;;;AMETHYSTS;SEASHELLS;9998.0;1
174300;;;AMETHYSTS;SEASHELLS;10002.0;1
174400;;;STARFRUIT;SEASHELLS;4958.0;1
175800;;SUBMISSION;STARFRUIT;SEASHELLS;4963.0;1
175800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
176000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
176000;SUBMISSION;;STARFRUIT;SEASHELLS;4958.0;1
176000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
176100;;SUBMISSION;STARFRUIT;SEASHELLS;4963.0;2
176100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
176600;;;STARFRUIT;SEASHELLS;4958.0;1
176900;SUBMISSION;;STARFRUIT;SEASHELLS;4958.0;5
177400;;;STARFRUIT;SEASHELLS;4957.0;1
177600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
177700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
177700;;;STARFRUIT;SEASHELLS;4957.0;1
177900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;12
177900;SUBMISSION;;STARFRUIT;SEASHELLS;4957.0;14
178000;;;AMETHYSTS;SEASHELLS;9998.0;1
178700;;;STARFRUIT;SEASHELLS;4957.0;1
178800;;SUBMISSION;STARFRUIT;SEASHELLS;4960.0;5
178900;;;STARFRUIT;SEASHELLS;4957.0;1
179000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
179000;;SUBMISSION;STARFRUIT;SEASHELLS;4959.0;2
179100;;SUBMISSION;STARFRUIT;SEASHELLS;4959.0;12
179100;;;STARFRUIT;SEASHELLS;4957.0;1
179300;;;AMETHYSTS;SEASHELLS;9998.0;2
179600;;;AMETHYSTS;SEASHELLS;9998.0;4
179800;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;8
179900;;;AMETHYSTS;SEASHELLS;9996.0;2
180000;;;STARFRUIT;SEASHELLS;4963.0;11
180100;;;AMETHYSTS;SEASHELLS;9998.0;3
180300;;;AMETHYSTS;SEASHELLS;9998.0;4
180500;;;STARFRUIT;SEASHELLS;4960.0;6
180500;;;AMETHYSTS;SEASHELLS;10002.0;3
180800;;;AMETHYSTS;SEASHELLS;10002.0;1
180900;;;AMETHYSTS;SEASHELLS;9998.0;1
180900;;;STARFRUIT;SEASHELLS;4962.0;11
181000;;;STARFRUIT;SEASHELLS;4962.0;1
181400;;;STARFRUIT;SEASHELLS;4963.0;2
181400;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
181500;SUBMISSION;;STARFRUIT;SEASHELLS;4957.0;1
181500;;;AMETHYSTS;SEASHELLS;9998.0;2
181500;SUBMISSION;;STARFRUIT;SEASHELLS;4959.0;2
181600;SUBMISSION;;STARFRUIT;SEASHELLS;4957.0;2
181700;;;STARFRUIT;SEASHELLS;4963.0;14
181800;SUBMISSION;;STARFRUIT;SEASHELLS;4957.0;1
181900;SUBMISSION;;STARFRUIT;SEASHELLS;4960.0;34
181900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
182000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
182200;;;STARFRUIT;SEASHELLS;4961.0;1
182300;;;AMETHYSTS;SEASHELLS;9996.0;1
182300;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;3
182500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
182800;;;STARFRUIT;SEASHELLS;4957.0;1
183100;;SUBMISSION;STARFRUIT;SEASHELLS;4962.0;1
183100;;SUBMISSION;STARFRUIT;SEASHELLS;4962.0;2
183100;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
183200;;;STARFRUIT;SEASHELLS;4957.0;9
183500;;;STARFRUIT;SEASHELLS;4962.0;1
183700;;SUBMISSION;STARFRUIT;SEASHELLS;4962.0;8
183900;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;6
184000;SUBMISSION;;STARFRUIT;SEASHELLS;4959.0;11
184100;;;STARFRUIT;SEASHELLS;4960.0;1
184600;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;1
184600;;;STARFRUIT;SEASHELLS;4954.0;1
184800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
184800;;;AMETHYSTS;SEASHELLS;10002.0;3
184900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
185200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
185200;;;STARFRUIT;SEASHELLS;4961.0;10
185400;;;AMETHYSTS;SEASHELLS;9996.0;1
185400;;;STARFRUIT;SEASHELLS;4955.0;1
185800;;;AMETHYSTS;SEASHELLS;9998.0;1
186000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
186100;;;STARFRUIT;SEASHELLS;4957.0;1
186100;;;STARFRUIT;SEASHELLS;4957.0;4
186300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;11
186300;;;STARFRUIT;SEASHELLS;4956.0;10
186400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
187000;;;STARFRUIT;SEASHELLS;4957.0;3
187300;;;STARFRUIT;SEASHELLS;4959.0;1
187400;;SUBMISSION;STARFRUIT;SEASHELLS;4960.0;1
187700;;SUBMISSION;STARFRUIT;SEASHELLS;4959.0;8
187700;;SUBMISSION;STARFRUIT;SEASHELLS;4958.0;15
187700;;;STARFRUIT;SEASHELLS;4955.0;1
188000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
188400;;;AMETHYSTS;SEASHELLS;9998.0;1
188400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
188500;;;AMETHYSTS;SEASHELLS;10002.0;1
189000;SUBMISSION;;STARFRUIT;SEASHELLS;4954.0;1
189200;;;STARFRUIT;SEASHELLS;4957.0;3
189300;;SUBMISSION;STARFRUIT;SEASHELLS;4959.0;1
189500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
189500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
189500;;SUBMISSION;STARFRUIT;SEASHELLS;4958.0;2
189500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
189800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
189800;;SUBMISSION;STARFRUIT;SEASHELLS;4958.0;2
189900;;;STARFRUIT;SEASHELLS;4959.0;1
190000;;;STARFRUIT;SEASHELLS;4955.0;9
190300;;;STARFRUIT;SEASHELLS;4960.0;1
190600;;;STARFRUIT;SEASHELLS;4954.0;1
190700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
190700;;;STARFRUIT;SEASHELLS;4954.0;10
190800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;5
190900;;SUBMISSION;STARFRUIT;SEASHELLS;4957.0;1
190900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
190900;;SUBMISSION;STARFRUIT;SEASHELLS;4959.0;1
191000;;;AMETHYSTS;SEASHELLS;10002.0;1
191200;;SUBMISSION;STARFRUIT;SEASHELLS;4957.0;10
191400;;;AMETHYSTS;SEASHELLS;9998.0;1
191500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;4
191700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;6
191800;;;STARFRUIT;SEASHELLS;4959.0;1
192000;;;STARFRUIT;SEASHELLS;4960.0;1
192000;;;AMETHYSTS;SEASHELLS;10002.0;1
192100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
192200;;;STARFRUIT;SEASHELLS;4954.0;5
192200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
192400;;;AMETHYSTS;SEASHELLS;9998.0;1
192400;;;STARFRUIT;SEASHELLS;4954.0;1
192500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
192600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
192700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;6
193300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
193300;;;AMETHYSTS;SEASHELLS;10002.0;1
193500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
193600;;;STARFRUIT;SEASHELLS;4960.0;14
193700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
193800;;;STARFRUIT;SEASHELLS;4958.0;1
194000;;;STARFRUIT;SEASHELLS;4952.0;1
194100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
194300;SUBMISSION;;STARFRUIT;SEASHELLS;4953.0;1
194400;;;STARFRUIT;SEASHELLS;4958.0;2
194400;;;AMETHYSTS;SEASHELLS;10002.0;2
194600;;;STARFRUIT;SEASHELLS;4951.0;1
195100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
195100;SUBMISSION;;STARFRUIT;SEASHELLS;4954.0;8
195100;;;AMETHYSTS;SEASHELLS;10002.0;4
195700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
195800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
195800;;;STARFRUIT;SEASHELLS;4956.0;1
195900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
196000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
196000;;;AMETHYSTS;SEASHELLS;10002.0;1
196500;SUBMISSION;;STARFRUIT;SEASHELLS;4955.0;31
196500;;;STARFRUIT;SEASHELLS;4956.0;1
197300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
197300;;;STARFRUIT;SEASHELLS;4956.0;1
197300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
197400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
197500;;;STARFRUIT;SEASHELLS;4951.0;1
197700;;;AMETHYSTS;SEASHELLS;10002.0;2
197700;;;STARFRUIT;SEASHELLS;4956.0;2
198500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
198500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;10
198500;;;STARFRUIT;SEASHELLS;4956.0;2
198800;;;STARFRUIT;SEASHELLS;4949.0;1
198900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
198900;;;STARFRUIT;SEASHELLS;4950.0;5
199000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
199000;;;STARFRUIT;SEASHELLS;4948.0;2
199100;;;STARFRUIT;SEASHELLS;4948.0;1
199200;;;STARFRUIT;SEASHELLS;4950.0;2
199400;;;STARFRUIT;SEASHELLS;4950.0;1
199400;;;STARFRUIT;SEASHELLS;4954.0;1
199400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
